date,open,high,low,close,Volume USD
2021-07-20,30822.08,31068.62,29296.39,29786.58,101693596.616688
2021-07-21,29792.99,32875.42,29500.0,32138.45,151916924.45983917
2021-07-22,32115.82,32609.83,31703.15,32300.88,76917454.63434443
2021-07-23,32306.98,33684.17,32000.0,33684.17,64383084.95614124
2021-07-24,33685.0,34534.32,33419.31,34301.78,48788931.0730152
2021-07-25,34301.86,35448.97,33874.03,35428.28,71029844.70232625
2021-07-26,35438.93,40581.3,35282.7,37291.24,339225000.0499239
2021-07-27,37271.44,39539.5,36386.19,39475.41,221954086.69237563
2021-07-28,39446.94,40927.53,38786.8,40036.32,157321213.94907567
2021-07-29,40024.8,40662.8,39239.95,40037.51,92061149.46725336
2021-07-30,40045.21,42335.5,38331.37,42234.89,145612162.890368
2021-07-31,42236.72,42411.32,41007.51,41490.13,62868313.120960265
2021-08-01,41489.16,42614.85,39424.27,39839.0,83971418.55288824
2021-08-02,39875.2,40459.31,38687.62,39165.55,95219925.94195731
2021-08-03,39157.52,39792.83,37639.0,38177.07,125635927.28902388
2021-08-04,38173.75,39973.94,37481.0,39741.12,156977984.117788
2021-08-05,39742.77,41401.96,37300.0,40894.67,230504927.737118
2021-08-06,40893.77,43381.0,39879.47,42856.59,122181500.68479623
2021-08-07,42857.09,44763.14,42251.0,44612.94,213280453.73188695
2021-08-08,44624.4,45355.0,43298.84,43858.42,162128914.5849965
2021-08-09,43836.05,46529.02,42811.26,46292.89,224521424.41368467
2021-08-10,46282.3,46759.0,44643.0,45609.7,109088662.40935957
2021-08-11,45596.21,46787.6,45353.02,45539.85,120417419.72824448
2021-08-12,45536.8,46236.7,43800.02,44444.45,110513112.67044339
2021-08-13,44413.35,47929.18,44253.97,47860.58,136603721.52948788
2021-08-14,47855.0,48190.0,46000.0,47119.73,89641115.44395047
2021-08-15,47130.97,47424.0,45500.27,47028.3,80031725.9328452
2021-08-16,47024.96,48075.22,45654.14,45930.51,113115905.69269334
2021-08-17,45930.48,47183.37,44417.51,44694.35,150674921.43885466
2021-08-18,44631.47,46041.62,44218.73,44721.13,101598194.48082654
2021-08-19,44734.16,47114.99,43935.54,46764.3,126348110.62112735
2021-08-20,46759.29,49436.1,46645.77,49356.0,135102739.2248294
2021-08-21,49332.31,49833.02,48300.0,48884.34,86672583.59820242
2021-08-22,48883.84,49540.01,48080.17,49301.86,48134053.17069834
2021-08-23,49296.71,50562.11,49010.0,49561.37,120835566.85215278
2021-08-24,49516.08,49893.5,47593.66,47731.33,108043836.1804928
2021-08-25,47670.8,49273.93,47100.0,49011.75,91680518.1486591
2021-08-26,49022.39,49387.6,46309.33,46856.29,98718817.83843215
2021-08-27,46857.86,49187.0,46363.0,49100.49,92883977.10010658
2021-08-28,49100.49,49325.0,48244.88,48935.36,33873014.302098244
